Index,Product_Name,Description,Brand,Category,Price,Currency,Stock_Quantity,EAN,Color,Size,Availability,Internal_ID,Final_Price
2325,Digital Fan Pro Smart Ultra,Again throughout arrive.,Murray LLC,clothing & apparel,12,USD,45,8222956575605,Bisque,12x18 in,pre_order,34,10.8
2326,Tablet Tablet Kettle,Expert view training president mission health.,"Mcdonald, Carlson and Velez",smartphones,585,USD,292,2290957387387,LightGray,M,out_of_stock,29,526.5
2327,Grill Grill Scale,Large add glass much.,Stevenson and Sons,home decor,9,USD,583,8186730567692,LightSteelBlue,M,in_stock,82,8.1
2328,Ultra Brush Plus Wireless,Weight yeah serve matter she share.,Brewer-Travis,automotive,12,USD,319,5849379292631,DarkOrange,Medium,out_of_stock,21,10.8
2329,Pro Fan Thermostat,Decision understand appear would site.,Wiley-Duke,women's clothing,551,USD,375,4918413218683,Lime,100x200 mm,limited_stock,37,495.90000000000003
2330,Compact Cooker Cooler Advanced Max Sense,Bill learn certain network cultural history policy.,Sanders-Sexton,beauty & personal care,358,USD,779,1354272723204,Peru,50x70 cm,discontinued,15,322.2
2331,Mini Dock Prime,Ground decision game other.,Chandler-Conley,toys & games,880,USD,844,588493594362,Yellow,30x40 cm,discontinued,64,792.0
2332,Automatic Camera Bicycle Speakerphone Wireless Rechargeable,Decision hit dark determine.,"Marquez, Gray and Rogers","accessories (bags, hats, belts)",870,USD,338,3364124023831,CornflowerBlue,30x40 cm,pre_order,93,783.0
2333,Digital Freezer Powerbank Watch Portable,Direction old call fight begin cup several.,"Logan, Pierce and Whitaker",cycling,981,USD,149,5120113771842,LimeGreen,30x40 cm,limited_stock,11,882.9
2334,Portable Freezer Fast Edge,Adult still nation fact audience.,Huffman-Hines,men's clothing,222,USD,57,2735532638466,LightGreen,XL,in_stock,32,199.8
2335,Mini Mixer Drone Toaster,Soon next something.,Marshall and Sons,beauty & personal care,480,USD,717,6588034227531,DarkViolet,M,discontinued,14,432.0
2336,Treadmill,Dog him song plant likely.,Burns-Pruitt,kitchen appliances,608,USD,407,4565444636544,DarkKhaki,15x20 cm,limited_stock,86,547.2
2337,Watch,Idea hair speak meet structure court minute.,"Maldonado, Molina and Marsh",office supplies,404,USD,389,7586102487817,Chartreuse,XL,out_of_stock,49,363.6
2338,Portable Toaster X,Gun event view.,Hart PLC,beauty & personal care,135,USD,426,5730597053473,Thistle,15x20 cm,out_of_stock,17,121.5
2339,Fan,Interesting authority moment to.,Hunt-Li,beauty & personal care,591,USD,373,9141029517696,LightGoldenRodYellow,Medium,out_of_stock,1,531.9
2340,Mini Charger Bicycle Fan Sense Pro Wireless,Land recently three article.,Cardenas-Edwards,health & wellness,744,USD,587,1977095758347,AntiqueWhite,100x200 mm,out_of_stock,98,669.6
2341,Compact Mouse Powerbank Printer,Hard build quality recent performance about top out.,"Avila, Greene and Holland",toys & games,893,USD,118,5011109738478,Gold,Small,out_of_stock,12,803.7
2342,Mini Freezer Phone Digital Edge,Family require kitchen century mother every spend in.,"Haney, Houston and Schroeder",office supplies,153,USD,707,2148764089843,SteelBlue,10x10 cm,discontinued,84,137.70000000000002
2343,Automatic Thermostat Speaker Go,Free evening newspaper available seven.,Hines Group,home decor,484,USD,147,2836426617878,Indigo,Medium,out_of_stock,28,435.6
2344,Portable Heater Toaster Stove Sense Pro,Word head great study action.,"Moody, Mcclain and Bailey",men's clothing,162,USD,153,9147873389724,Fuchsia,XL,backorder,53,145.8
2345,Smart Camera Sense Sense,Million interesting clearly both sea.,Medina and Sons,office supplies,847,USD,442,1830252988493,DarkTurquoise,5x7 in,out_of_stock,37,762.3000000000001
2346,Smart Brush,Try protect manager listen member.,Durham Ltd,toys & games,161,USD,70,4314876006643,LightSkyBlue,8x10 in,in_stock,91,144.9
2347,Clean Lock Freezer Portable 360 Smart,Store air than bed.,Chen LLC,furniture,471,USD,87,7523094540380,OldLace,100x200 mm,in_stock,62,423.90000000000003
2348,Clean Treadmill Premium Sense Fast,State maintain ok them create.,Terry Inc,toys & games,364,USD,792,9462638324780,CornflowerBlue,50x70 cm,discontinued,48,327.6
2349,Bicycle Speakerphone Printer,Decision billion special raise seven.,Davidson-Vance,automotive,791,USD,999,3734551950527,Yellow,M,out_of_stock,64,711.9
2350,Fast Mixer Drone Toaster Rechargeable Lite Smart,Military difficult old officer practice control.,Bell-Cameron,fitness equipment,676,USD,330,4450387002481,Pink,10x10 cm,in_stock,61,608.4
2351,Digital Bicycle Speakerphone Printer X 360 One,Effort meet woman water.,Todd Ltd,kids' clothing,626,USD,47,1923358292578,DarkCyan,5x7 in,in_stock,86,563.4
2352,Ultra Heater Mini,During build attorney must country fund consider.,"Chang, Petersen and Shaffer",makeup,605,USD,913,7039391822956,Teal,XXL,limited_stock,40,544.5
2353,Premium Lamp Freezer Lite Advanced,Always civil heavy catch common real pick.,Goodman LLC,clothing & apparel,641,USD,942,5968683301409,DarkOrchid,50x70 cm,backorder,83,576.9
2354,Mini Mouse Treadmill Phone,Member positive safe decade message cup.,Hodge and Sons,women's clothing,91,USD,934,3807453635196,Tomato,L,out_of_stock,38,81.9
2355,Heater Mixer Shaver,Than town who sit take.,"Valdez, Conner and Patel",shoes & footwear,879,USD,186,6739289010038,MediumVioletRed,L,backorder,55,791.1
2356,Thermostat Iron,Suffer onto catch focus this hand.,Barajas-Malone,shoes & footwear,301,USD,730,5427334890636,DarkTurquoise,12x18 in,discontinued,95,270.90000000000003
2357,Portable Brush Edge Portable 360,High contain federal event nothing people accept.,Meadows Ltd,kitchen appliances,781,USD,875,1955740423833,Navy,10x10 cm,discontinued,7,702.9
2358,Advanced Cooler Treadmill One Automatic,Increase little and those animal build.,Pennington-Stuart,camping & hiking,229,USD,594,7914913549774,YellowGreen,XL,in_stock,86,206.1
2359,Advanced Bicycle,Over the purpose every.,"Winters, Beasley and Hays",bedding & bath,897,USD,800,2976708023352,OrangeRed,S,limited_stock,21,807.3000000000001
2360,Dock Powerbank Speaker,Court task wonder.,Ingram Group,grooming tools,332,USD,305,3019943162550,Blue,100x200 mm,backorder,94,298.8
2361,Fast Tablet Router Printer Clean Air Clean,Show student care wait more poor everyone mouth.,Cortez Inc,headphones & earbuds,683,USD,935,7867739151730,GreenYellow,Small,in_stock,93,614.7
2362,Fast Clock Silent X Silent,Wear pull event south listen style really.,Hood Group,toys & games,539,USD,970,1263017312545,GreenYellow,Extra Large,discontinued,68,485.1
2363,Mini Cooler Treadmill,Hold happen card institution hear daughter time.,Jackson PLC,bedding & bath,781,USD,367,6546233730962,MediumSlateBlue,Large,backorder,42,702.9
2364,Fast Router Lamp Digital Silent Prime,Care guess group small gas usually change.,Good-Howe,automotive,933,USD,895,7197830067068,SandyBrown,100x200 mm,pre_order,50,839.7
2365,Portable Headphones Stove Mini 360 Portable,Into hit nothing I commercial father case ever.,Calhoun Ltd,makeup,194,USD,565,9017401998431,PowderBlue,L,in_stock,37,174.6
2366,Silent Scanner Shaver Powerbank Silent Sense Max,Role will big conference tax.,"Tran, Douglas and Lin",shoes & footwear,713,USD,766,2593047336754,Ivory,M,pre_order,70,641.7
2367,Wireless Oven Compact Eco Silent,Newspaper none worker whatever thousand husband rise serve.,Foley LLC,camping & hiking,672,USD,488,5252054928136,AntiqueWhite,L,backorder,9,604.8000000000001
2368,Silent Projector Prime Eco Ultra,Certain try pattern similar long.,Cox-Rice,beauty & personal care,462,USD,309,3459861999942,HotPink,5x7 in,in_stock,30,415.8
2369,Premium Powerbank Brush Charger,Shoulder person ok tell their.,Mclaughlin LLC,headphones & earbuds,570,USD,757,8704249500872,LightPink,8x10 in,backorder,29,513.0
2370,Smart Headphones Stove Lite Premium Fast,Wide spend understand pay pull.,Mcclure-Diaz,women's clothing,311,USD,132,9291558101122,BlueViolet,100x200 mm,pre_order,87,279.90000000000003
2371,Phone Thermostat,Support surface protect hundred remember thus have.,Crawford and Sons,makeup,960,USD,479,8494314987942,Orange,50x70 cm,out_of_stock,50,864.0
2372,Eco Keyboard Toaster Monitor Sense Clean,Human former international read year protect once hard.,Davenport-Jacobson,shoes & footwear,2,USD,815,4917350876512,Sienna,XL,discontinued,97,1.8
2373,Rechargeable Lamp Lamp Kettle Air,Remember opportunity expect crime travel big before four.,Murray Inc,kitchen appliances,943,USD,885,5000491565427,ForestGreen,Small,pre_order,3,848.7
2374,Premium Oven Drone,Not many enter per scientist line hand.,Ingram-Tyler,headphones & earbuds,343,USD,279,4825491980732,Peru,L,pre_order,54,308.7
2375,Digital Watch Headphones Kettle Rechargeable,Artist return less author participant race sell.,"Fuller, Yates and Holland",health & wellness,747,USD,881,7796418068024,LightSalmon,L,limited_stock,24,672.3000000000001
2376,Automatic Thermostat Speaker,Claim black small start.,Rasmussen and Sons,shoes & footwear,975,USD,133,1619289205113,DarkRed,M,pre_order,26,877.5
2377,Compact Oven Ultra Smart Go,Behavior cost father hot.,Moran Inc,cycling,101,USD,140,7118126493798,ForestGreen,XXL,out_of_stock,4,90.9
2378,Portable Treadmill Plus,Time tonight memory partner TV.,"Rivers, Herring and Nunez",makeup,854,USD,380,6827233273391,PaleGoldenRod,10x10 cm,discontinued,74,768.6
2379,Eco Cooler Fast Digital,Several light argue safe worry late.,"Larson, Martin and Schneider",laptops & computers,669,USD,528,8361615400916,MediumAquaMarine,S,limited_stock,28,602.1
2380,Pro Freezer Mixer Lock Plus 360 Plus,Kitchen production everything project.,Friedman Inc,camping & hiking,386,USD,125,574926911943,MediumPurple,Medium,out_of_stock,25,347.40000000000003
2381,Powerbank,Father early rather be.,Vaughan Inc,haircare,407,USD,410,3535404214229,SteelBlue,Small,in_stock,86,366.3
2382,Smart Scale Eco Smart Wireless,Medical former something size.,"Norman, Burns and Navarro",cameras & accessories,756,USD,370,3734945397822,MediumSpringGreen,5x7 in,limited_stock,68,680.4
2383,Camera Keyboard,Maybe development suffer.,Marsh Ltd,men's clothing,16,USD,724,7877050767961,Fuchsia,12x18 in,out_of_stock,63,14.4
2384,Smart Speaker Iron Grill,Eat increase story low culture else.,"Marquez, Castillo and Whitney",makeup,418,USD,2,3435807164025,Plum,XL,out_of_stock,87,376.2
2385,Clean Phone Thermostat Lite Smart,Rise air learn lawyer agency example that.,Dunn-Proctor,smartwatches,745,USD,117,1566150466268,Violet,XL,out_of_stock,77,670.5
2386,Mini Speakerphone,What magazine century everyone about establish go.,Bentley-Ray,fishing & hunting,482,USD,947,5248616400615,MediumBlue,Extra Large,discontinued,20,433.8
2387,Rechargeable Toaster Oven,Water economic degree answer director.,"Meza, Cummings and Galloway",skincare,367,USD,568,3335400942986,Chartreuse,15x20 cm,in_stock,72,330.3
2388,Pro Fridge Camera 360 Smart,Entire provide capital different account church various.,Knapp LLC,automotive,852,USD,196,8116122426344,PapayaWhip,S,limited_stock,42,766.8000000000001
2389,Advanced Charger Stove Watch,Remain forward majority peace.,Sims-Yates,fitness equipment,661,USD,176,353270715625,LightSlateGray,Extra Large,discontinued,61,594.9
2390,Mini Speakerphone Scanner Monitor Silent,Left mouth need admit possible tree baby.,Diaz LLC,health & wellness,115,USD,708,3300024787978,PowderBlue,10x10 cm,backorder,87,103.5
2391,Smart Lamp Pro Prime,Each station head charge his still.,Maldonado Group,skincare,685,USD,928,5642700602228,AntiqueWhite,XXL,discontinued,41,616.5
2392,Portable Webcam Dock Heater Lite,Through rule attorney science pressure require.,Wong-Adams,haircare,269,USD,406,3840227182540,DarkOrchid,12x18 in,limited_stock,77,242.1
2393,Advanced Speakerphone Mixer X,Else cause education city.,"Stanton, Cuevas and Case",health & wellness,440,USD,769,5436733650161,Linen,5x7 in,out_of_stock,32,396.0
2394,Webcam Stove Grill,Beat star onto spring.,Lewis LLC,books & stationery,64,USD,704,8253432486092,YellowGreen,S,out_of_stock,63,57.6
2395,Premium Thermostat Stove Lamp Air Clean Smart,Box save indeed PM man.,"Norman, Trevino and Prince",grooming tools,341,USD,87,2969953905801,Maroon,100x200 mm,out_of_stock,96,306.90000000000003
2396,Lamp Freezer,Else be the tend knowledge approach.,Lowe Ltd,cleaning supplies,520,USD,515,9382776869069,DarkMagenta,12x18 in,discontinued,69,468.0
2397,Digital Speakerphone Plus Touch,Language other walk fall real public.,Giles Inc,office supplies,786,USD,579,8324269151610,Chocolate,8x10 in,out_of_stock,9,707.4
2398,Eco Brush Blender,After miss recently pick send.,Neal-Pierce,cycling,920,USD,494,351441452829,ForestGreen,M,out_of_stock,7,828.0
2399,Camera,Practice left heavy.,Hawkins and Sons,grooming tools,101,USD,317,2397392853504,PaleGoldenRod,50x70 cm,backorder,11,90.9
2400,Portable Radio Stove Shaver Eco Fast,Mouth surface right study level.,Stuart Inc,haircare,180,USD,883,8617118726429,Gold,S,out_of_stock,92,162.0
2401,Pro Tablet Portable Sense,Her agent must alone despite work fall.,King-York,headphones & earbuds,483,USD,550,7539553276943,Aquamarine,15x20 cm,backorder,91,434.7
2402,Treadmill,Spring newspaper I floor particularly conference population.,"Mccullough, Stone and Davis",smartwatches,72,USD,236,4767423700936,Silver,XXL,pre_order,47,64.8
2403,Silent Powerbank Router Edge,Write suffer recently company especially hour image.,Shaffer Inc,kitchen appliances,225,USD,546,7045733873814,Turquoise,8x10 in,discontinued,68,202.5
2404,Advanced Iron Monitor Digital,Lay player hand authority maybe.,"Valencia, Brown and Ramsey",cleaning supplies,83,USD,596,8855132807162,LemonChiffon,S,in_stock,41,74.7
2405,Mini Iron Drone X Max X,Board stock other society note young also.,Reyes-Stout,kitchen appliances,789,USD,890,8212466154070,LightGoldenRodYellow,8x10 in,discontinued,14,710.1
2406,Fast Phone Iron Speakerphone,Far report major right.,Brown and Sons,makeup,132,USD,27,7545119719946,OrangeRed,5x7 in,in_stock,65,118.8
2407,Smart Fan Digital,Herself participant scene scientist spring rock near.,"Shields, Hart and Crosby",skincare,497,USD,980,76120453644,MediumPurple,100x200 mm,backorder,93,447.3
2408,Ultra Charger Bicycle Fan Digital,Record left couple need.,Parks-Hampton,automotive,484,USD,277,5063750747026,Gainsboro,100x200 mm,in_stock,43,435.6
2409,Smart Thermostat Sense Wireless,American have air ask million.,Osborn Ltd,office supplies,447,USD,319,2850569200582,CornflowerBlue,L,backorder,51,402.3
2410,Premium Toaster Fast Wireless Compact,Important in simple development community.,Short-Gonzalez,haircare,652,USD,609,643484768402,Yellow,100x200 mm,backorder,49,586.8000000000001
2411,Rechargeable Speaker Router Lamp Eco 360 Plus,Hair grow class throw despite save.,"Herman, Mckay and Petty",home decor,604,USD,428,3616933514315,Brown,15x20 cm,discontinued,5,543.6
2412,Drone,Until the professional star ok truth focus.,"Holder, Guzman and Mckay",men's clothing,359,USD,411,1898444958174,LightPink,50x70 cm,in_stock,39,323.1
2413,Brush,Western painting challenge fall.,Vargas-Mcpherson,camping & hiking,137,USD,633,8325737556524,DodgerBlue,Large,in_stock,16,123.3
2414,Silent Mixer Vacuum,Instead exactly air concern computer safe.,Simpson-Mckenzie,laptops & computers,122,USD,906,9795533618990,OliveDrab,Large,limited_stock,29,109.8
2415,Advanced Camera Smart Max Eco,Nearly understand when mission clearly.,"Holder, Stark and Montoya",cameras & accessories,749,USD,707,5113277959676,Plum,XL,limited_stock,25,674.1
2416,Wireless Bicycle Scooter Go Fast Advanced,Music material give describe care.,Shepard-Shaw,toys & games,820,USD,758,6864322105799,DarkCyan,5x7 in,out_of_stock,45,738.0
2417,Digital Microphone Premium X Silent,Receive somebody thus country particular station.,"Stanley, Guerrero and Berger",clothing & apparel,173,USD,116,9875828303890,LightBlue,XXL,discontinued,54,155.70000000000002
2418,Phone Iron Speakerphone,Scientist north catch home paper short drug.,"Maynard, Fletcher and Gregory",cycling,968,USD,762,2314919503926,Silver,12x18 in,discontinued,35,871.2
2419,Digital Treadmill,Party put often cell fine give occur exist.,Shelton Ltd,camping & hiking,690,USD,805,9006755546115,Bisque,8x10 in,discontinued,58,621.0
2420,Fast Lock,Nation painting history thank.,"Hoover, Mckay and Downs",smartphones,627,USD,635,6054892535663,Violet,L,in_stock,28,564.3000000000001
2421,Premium Stove Light Mini 360 Sense,Class beat stop budget.,Pena Ltd,health & wellness,708,USD,479,4082034620115,Navy,10x10 cm,in_stock,84,637.2
2422,Silent Radio Premium Sense,Song knowledge power campaign our.,Robles Ltd,cleaning supplies,780,USD,597,5590590510591,BurlyWood,Large,pre_order,95,702.0
2423,Premium Lamp Grill Air Clean,Main they huge truth.,Garrison LLC,team sports,165,USD,476,8396706423635,Black,100x200 mm,in_stock,17,148.5
2424,Portable Lamp Smart Fast Wireless,Collection cost cause.,Lowe-Cowan,fitness equipment,71,USD,137,8389854762916,YellowGreen,100x200 mm,pre_order,77,63.9
2425,Smart Fridge Fan Bicycle,Nor develop popular goal impact question peace whose.,Moss and Sons,skincare,993,USD,178,5356866343955,Gainsboro,L,out_of_stock,34,893.7
